1.0 0.0004671702782313029
2.0 0.0005277756187650893
3.0 0.0005708802905347612
4.0 0.0006304336918724907
5.0 0.0006795441938771141
6.0 0.0007533294459184011
7.0 0.0008163818882571326
8.0 0.0008970523873964945
9.0 0.001010920355717341
10.0 0.0011358055803510879
11.0 0.0011755384504795075
12.0 0.001238271842400233
13.0 0.001443405614958869
14.0 0.0015467663606007894
15.0 0.001737605118089252
16.0 0.0019993039468924204
17.0 0.002414056658744812
18.0 0.002962316158745024
19.0 0.0038646339542335933
20.0 0.005134280108743243
21.0 0.006875222797195117
22.0 0.00918039476705922
23.0 0.012037076387140485
24.0 0.015366618376639154
25.0 0.019419143597284954
26.0 0.023875135100550123
27.0 0.029688054447372755
28.0 0.03483155456682046
29.0 0.041928162260187994
30.0 0.04829326801829868
31.0 0.0546417528970374
32.0 0.061633383813831544
33.0 0.07071801183952225
34.0 0.08001687576373419
35.0 0.0883334982726309
36.0 0.09405148716436493
37.0 0.09826993780831496
38.0 0.10196486359669102
39.0 0.1058326040705045
40.0 0.11067714384860462
41.0 0.11539966178437074
42.0 0.12014141985111766
43.0 0.1261744101014402
44.0 0.13311310642295412
45.0 0.14207582502729363
46.0 0.15148596300019157
47.0 0.15897561204102303
48.0 0.1623141337186098
49.0 0.16300018483565915
50.0 0.1598173992915286
51.0 0.15241479608747693
52.0 0.14108670647773477
53.0 0.12952369844747913
54.0 0.11823838820887936
55.0 0.10676496633225017
56.0 0.09440513501564661
57.0 0.07871163292891449
58.0 0.06159849162730906
59.0 0.04548416021797392
60.0 0.03258809447288513
61.0 0.023006926021642154
62.0 0.016353324055671692
63.0 0.012296082410547469
64.0 0.008927984618478352
65.0 0.006459721674521764
66.0 0.004712792817089292
67.0 0.0034663207828998567
68.0 0.0027970270150237614
69.0 0.0022084860338105095
70.0 0.0018460926082399156
71.0 0.0016033098929458195
72.0 0.0014172534975740645
73.0 0.0012804149753517574
74.0 0.0011281768480936687
75.0 0.000988866306013531
76.0 0.0009340280459986793
77.0 0.0008192222979333665
78.0 0.0007619294027487437
79.0 0.0006667218274540371
80.0 0.0006302650603983137
81.0 0.0005707963473267025
82.0 0.0004656645158926646
83.0 0.00043884880012936065
84.0 0.0004279320438702901
85.0 0.0003789429863293966
86.0 0.0003742261893219418
