6.526000000000000000e+03 1.776516378161452535e-05
6.528000000000000000e+03 3.432765247258996646e-05
6.530000000000000000e+03 6.614493227571532138e-05
6.532000000000000000e+03 1.272064965688051873e-04
6.534000000000000000e+03 2.450897582671482194e-04
6.536000000000000000e+03 4.795794513083932687e-04
6.538000000000000000e+03 9.626648863932220704e-04
6.540000000000000000e+03 1.976310495591466522e-03
6.542000000000000000e+03 4.044288089895676022e-03
6.544000000000000000e+03 8.203401598509503165e-03
6.546000000000000000e+03 1.674596106693919742e-02
6.548000000000000000e+03 3.308579969759415512e-02
6.550000000000000000e+03 5.931626056667500119e-02
6.552000000000000000e+03 8.730860527291148254e-02
6.554000000000000000e+03 1.041706445272260750e-01
6.556000000000000000e+03 1.107082520710344214e-01
6.558000000000000000e+03 1.132893289717721019e-01
6.560000000000000000e+03 1.146406712889130458e-01
6.562000000000000000e+03 1.147777267863705486e-01
6.564000000000000000e+03 1.136224980430517451e-01
6.566000000000000000e+03 1.112170405620349078e-01
6.568000000000000000e+03 1.081355708090037532e-01
6.570000000000000000e+03 1.056558709941136792e-01
6.572000000000000000e+03 1.049718780022368819e-01
6.574000000000000000e+03 1.043284472458474582e-01
6.576000000000000000e+03 9.505627870360038034e-02
6.578000000000000000e+03 6.444536099261315154e-02
6.580000000000000000e+03 2.933353233580212466e-02
6.582000000000000000e+03 1.115962644965788619e-02
6.584000000000000000e+03 4.315656212133866208e-03
6.586000000000000000e+03 1.832272074159916513e-03
6.588000000000000000e+03 8.404701707696346068e-04
6.590000000000000000e+03 4.153723657600818424e-04
6.592000000000000000e+03 2.178122846105427150e-04
6.594000000000000000e+03 1.158325406025896559e-04
6.596000000000000000e+03 6.038539240535874795e-05
6.598000000000000000e+03 3.104651086067732903e-05
6.600000000000000000e+03 1.740683365834962371e-05
