6.540000000000000000e+03 1.872350641296549679e-05
6.542000000000000000e+03 2.677998518380991382e-05
6.544000000000000000e+03 3.256067798941960435e-05
6.546000000000000000e+03 5.848686570995235545e-05
6.548000000000000000e+03 8.363481440427523853e-05
6.550000000000000000e+03 1.338507287113077681e-04
6.552000000000000000e+03 2.144793653446631096e-04
6.554000000000000000e+03 3.546791872208084062e-04
6.556000000000000000e+03 5.801686940080975647e-04
6.558000000000000000e+03 1.011774329830166658e-03
6.560000000000000000e+03 1.769069381297444640e-03
6.562000000000000000e+03 3.189346859948885993e-03
6.564000000000000000e+03 5.904523598114433912e-03
6.566000000000000000e+03 1.073075841819522147e-02
6.568000000000000000e+03 1.986190473160989386e-02
6.570000000000000000e+03 3.631142453305012674e-02
6.572000000000000000e+03 6.123497594146952439e-02
6.574000000000000000e+03 9.090851236132263535e-02
6.576000000000000000e+03 1.103519651180832478e-01
6.578000000000000000e+03 1.161855383913683870e-01
6.580000000000000000e+03 1.156712565181964025e-01
6.582000000000000000e+03 1.147656144945226608e-01
6.584000000000000000e+03 1.146596847956494053e-01
6.586000000000000000e+03 1.154221945011834755e-01
6.588000000000000000e+03 1.160577730265657526e-01
6.590000000000000000e+03 1.164687588837235305e-01
6.592000000000000000e+03 1.165290498644811767e-01
6.594000000000000000e+03 1.161280237026430517e-01
6.596000000000000000e+03 1.156017092494101700e-01
6.598000000000000000e+03 1.150061188747729946e-01
6.600000000000000000e+03 1.146343265462105299e-01
6.602000000000000000e+03 1.146107968926779463e-01
6.604000000000000000e+03 1.137232737131011889e-01
6.606000000000000000e+03 1.076279781880709885e-01
6.608000000000000000e+03 8.983363529259782987e-02
6.610000000000000000e+03 6.073591793358926183e-02
6.612000000000000000e+03 3.396523151009139124e-02
6.614000000000000000e+03 1.685470593500941819e-02
6.616000000000000000e+03 8.451646753995741002e-03
6.618000000000000000e+03 4.330248907216834725e-03
6.620000000000000000e+03 2.331711278158097016e-03
6.622000000000000000e+03 1.319207608706554321e-03
6.624000000000000000e+03 7.569051284716120289e-04
6.626000000000000000e+03 4.741278029525648123e-04
6.628000000000000000e+03 2.884102124334674759e-04
6.630000000000000000e+03 1.846483215077678757e-04
6.632000000000000000e+03 1.183960975078059027e-04
6.634000000000000000e+03 7.947860858496215636e-05
6.636000000000000000e+03 5.775497500304688263e-05
6.638000000000000000e+03 3.521500517315451489e-05
6.640000000000000000e+03 2.758179293296911423e-05
6.642000000000000000e+03 1.379668754472200506e-05
