4.822000000000000000e+03 1.059734009640715934e-05
4.824000000000000000e+03 1.862542999117446725e-05
4.826000000000000000e+03 3.729258717764775971e-05
4.828000000000000000e+03 6.199333708502725035e-05
4.830000000000000000e+03 1.286565785366737232e-04
4.832000000000000000e+03 2.533027849781765441e-04
4.834000000000000000e+03 5.007240399390876532e-04
4.836000000000000000e+03 9.206870183969172389e-04
4.838000000000000000e+03 1.659881588377350734e-03
4.840000000000000000e+03 2.922663214593491238e-03
4.842000000000000000e+03 4.803039329449980584e-03
4.844000000000000000e+03 8.005782505679997357e-03
4.846000000000000000e+03 1.276513692282007367e-02
4.848000000000000000e+03 2.022533636729340403e-02
4.850000000000000000e+03 2.964261685681935515e-02
4.852000000000000000e+03 3.894381139814324932e-02
4.854000000000000000e+03 4.446706691648787124e-02
4.856000000000000000e+03 4.662060323949596130e-02
4.858000000000000000e+03 4.736618919420286511e-02
4.860000000000000000e+03 4.780920700343094243e-02
4.862000000000000000e+03 4.800199554237112587e-02
4.864000000000000000e+03 4.805006311434682764e-02
4.866000000000000000e+03 4.786096982234684660e-02
4.868000000000000000e+03 4.751028309709882241e-02
4.870000000000000000e+03 4.691290607711674082e-02
4.872000000000000000e+03 4.586800506614444745e-02
4.874000000000000000e+03 4.436594593301589062e-02
4.876000000000000000e+03 4.251259789060434641e-02
4.878000000000000000e+03 4.006725628603282491e-02
4.880000000000000000e+03 3.592239384010389308e-02
4.882000000000000000e+03 2.792712402319890569e-02
4.884000000000000000e+03 1.719607648134758790e-02
4.886000000000000000e+03 8.420414390436023119e-03
4.888000000000000000e+03 3.762443938472461932e-03
4.890000000000000000e+03 1.656291531143318403e-03
4.892000000000000000e+03 7.743943559502413677e-04
4.894000000000000000e+03 3.963052223103807241e-04
4.896000000000000000e+03 2.169267547097972237e-04
4.898000000000000000e+03 1.193058452142648667e-04
4.900000000000000000e+03 6.629298339336087815e-05
4.902000000000000000e+03 4.022899948489122178e-05
4.904000000000000000e+03 2.353225448972654798e-05
4.908000000000000000e+03 9.067874877673593909e-06
