3.660000000000000000e+03 1.024370131316088402e-06
3.670000000000000000e+03 1.236018862825236170e-06
3.680000000000000000e+03 1.449962478452639515e-06
3.690000000000000000e+03 1.666208683742415143e-06
3.692000000000000000e+03 2.224048445626808283e-06
3.694000000000000000e+03 1.113243303022074196e-05
3.696000000000000000e+03 2.061756922495845497e-05
3.698000000000000000e+03 3.904893412346401482e-05
3.700000000000000000e+03 7.259883918321426350e-05
3.702000000000000000e+03 1.285847373995775440e-04
3.704000000000000000e+03 2.233106888810885407e-04
3.706000000000000000e+03 3.938825842783766785e-04
3.708000000000000000e+03 6.893470040849068768e-04
3.710000000000000000e+03 1.128642487266632438e-03
3.712000000000000000e+03 1.800494884800622449e-03
3.714000000000000000e+03 2.705100510917191579e-03
3.716000000000000000e+03 3.782376495078361607e-03
3.718000000000000000e+03 5.028371582310860351e-03
3.720000000000000000e+03 6.292887976021372710e-03
3.722000000000000000e+03 7.421685709988540096e-03
3.724000000000000000e+03 8.292657448220620495e-03
3.726000000000000000e+03 8.843781393363454868e-03
3.728000000000000000e+03 9.158495798248653813e-03
3.730000000000000000e+03 9.350695121381242744e-03
3.732000000000000000e+03 9.543303456292760029e-03
3.734000000000000000e+03 9.683405473119644988e-03
3.736000000000000000e+03 9.794180284428027558e-03
3.738000000000000000e+03 9.759223242134299620e-03
3.740000000000000000e+03 9.589471191727367075e-03
3.742000000000000000e+03 9.133647013000248394e-03
3.744000000000000000e+03 8.099657171745499457e-03
3.746000000000000000e+03 6.487338482637051464e-03
3.748000000000000000e+03 4.334365935456769951e-03
3.750000000000000000e+03 2.464794185050031908e-03
3.752000000000000000e+03 1.273662288742899440e-03
3.754000000000000000e+03 6.395349051238268879e-04
3.756000000000000000e+03 3.402652327778177147e-04
3.758000000000000000e+03 1.861671479523457093e-04
3.760000000000000000e+03 1.009738227299276258e-04
3.762000000000000000e+03 5.891669229272241911e-05
3.764000000000000000e+03 3.180301065880624891e-05
3.766000000000000000e+03 2.315434807414276663e-05
3.768000000000000000e+03 1.274858844562444425e-05
3.770000000000000000e+03 7.541355408003191982e-06
